event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
charge,240,77.05,35.1,47.9,40195.97467,40195.97467
trip,0,40.36,47.9,43.5,40195.97467,40222.80375
trip,0,53.35,43.5,36.1,40222.80375,40263.07771
trip,0,26.49,36.1,35.6,40263.07771,40270.21148
charge,120,531.51,35.6,41.7,40270.21148,40270.21148
trip,0,36.73,41.7,38.8,40270.21148,40296.449
charge,120,564.56,38.8,52.3,40296.449,40296.449
trip,0,16.5,52.3,51.1,40296.449,40307.28284
trip,0,94.36,51.1,48.8,40307.28284,40324.54717
charge,240,58.63,48.8,64.4,40324.54717,40324.54717
trip,0,26.59,64.4,60.7,40324.54717,40346.80956
trip,0,31.81,60.7,55.3,40346.80956,40370.96513
trip,0,98.78,55.3,41.5,40370.96513,40433.81759
charge,120,205.06,41.5,45.7,40433.81759,40433.81759
trip,0,149.81,45.7,27.6,40433.81759,40523.79761
charge,DC Charging,55.21,27.6,51.5,40523.79761,40523.79761
trip,0,12.05,51.5,50.6,40523.79761,40532.5198
charge,240,48.33,50.6,64.2,40532.5198,40532.5198
trip,0,63.89,64.2,55.8,40532.5198,40568.54207
charge,DC Charging,47.72,55.8,89.2,40568.54207,40568.54207
trip,0,153.01,89.2,63.1,40568.54207,40698.13612
trip,0,51.44,63.1,55.7,40698.13612,40735.13659
trip,0,11.32,55.7,54.3,40735.13659,40744.16357
trip,0,19.29,54.3,52.2,40744.16357,40759.76273
trip,0,130.34,52.2,30.3,40759.76273,40872.58495
trip,0,23.33,30.3,29.3,40872.58495,40888.97241
charge,240,61.83,29.3,45.8,40888.97241,40888.97241
trip,0,31.06,45.8,42.4,40888.97241,40906.63599
trip,0,23.87,42.4,39.8,40906.63599,40924.77106
charge,240,65.89,39.8,46.3,40924.77106,40924.77106
trip,0,44.99,46.3,39.7,40924.77106,40954.03865
trip,0,78.39,39.7,30.6,40954.03865,41006.62803
charge,240,89.13,30.6,41.2,41006.62803,41006.62803
trip,0,27.14,41.2,37.8,41006.62803,41026.02885
trip,0,10.89,37.8,36.7,41026.02885,41034.03969
trip,0,41.34,36.7,30.3,41034.03969,41066.04048
trip,0,62.89,30.3,20.0,41066.04048,41118.77186
trip,0,24.0,20.0,15.9,41118.77186,41138.56466
charge,DC Charging,39.25,15.9,51.4,41138.56466,41138.56466
trip,0,18.03,51.4,49.5,41138.56466,41144.87954
charge,DC Charging,37.79,49.5,73.0,41144.87954,41144.87954
trip,0,23.43,73.0,69.3,41144.87954,41161.96144
trip,0,41.12,69.3,64.5,41161.96144,41184.0039
charge,240,70.2,64.5,73.3,41184.0039,41184.0039
trip,0,51.87,73.3,63.5,41184.0039,41224.74045
trip,0,134.42,63.5,43.2,41224.74045,41326.42194
trip,0,11.62,43.2,41.4,41326.42194,41335.73948
trip,0,37.92,41.4,36.0,41335.73948,41363.87363
charge,120,324.93,36.0,43.9,41363.87363,41363.87363
trip,0,35.96,43.9,39.4,41363.87363,41393.45091
trip,0,58.14,39.4,33.8,41393.45091,41423.58911
trip,0,65.92,33.8,28.8,41423.58911,41446.97956
charge,DC Charging,46.16,28.8,48.2,41446.97956,41446.97956
trip,0,44.32,48.2,40.6,41446.97956,41482.69806
trip,0,14.95,40.6,38.9,41482.69806,41493.91249
trip,0,63.13,38.9,34.9,41493.91249,41515.79528
trip,0,85.97,34.9,33.7,41515.79528,41530.0267
charge,DC Charging,35.48,33.7,68.0,41530.0267,41530.0267
trip,0,27.69,68.0,65.5,41530.0267,41546.8419
trip,0,55.24,65.5,55.0,41546.8419,41595.77881
trip,0,48.02,55.0,47.8,41595.77881,41638.0135
charge,DC Charging,54.74,47.8,83.0,41638.0135,41638.0135
trip,0,214.56,83.0,60.3,41638.0135,41768.76496
trip,0,164.26,60.3,47.3,41768.76496,41836.73719
charge,240,58.04,47.3,61.5,41836.73719,41836.73719
trip,0,27.06,61.5,56.6,41836.73719,41857.99526
charge,DC Charging,48.42,56.6,89.5,41857.99526,41857.99526
trip,0,125.66,89.5,67.7,41857.99526,41958.52569
trip,0,368.64,67.7,49.9,41958.52569,42051.11556
trip,0,54.86,49.9,43.4,42051.11556,42081.34741
charge,120,127.06,43.4,49.5,42081.34741,42081.34741
trip,0,39.08,49.5,45.1,42081.34741,42107.1743
trip,0,96.0,45.1,29.6,42107.1743,42184.09205
trip,0,18.73,29.6,26.5,42184.09205,42198.71872
charge,120,78.63,26.5,31.7,42198.71872,42198.71872
trip,0,15.42,31.7,30.0,42198.71872,42210.08086
charge,120,999.36,30.0,49.1,42210.08086,42210.08086
trip,0,107.49,49.1,35.0,42210.08086,42285.02566
charge,120,301.08,35.0,40.4,42285.02566,42285.02566
trip,0,38.94,40.4,35.3,42285.02566,42311.35418
charge,120,57.19,35.3,38.0,42311.35418,42311.35418
trip,0,108.12,38.0,37.3,42311.35418,42325.46372
charge,120,298.53,37.3,40.3,42325.46372,42325.46372
trip,0,187.71,40.3,16.9,42325.46372,42446.55699
trip,0,34.67,16.9,13.9,42446.55699,42463.49641
charge,DC Charging,87.47,13.9,41.5,42463.49641,42463.49641
trip,0,98.25,41.5,34.3,42463.49641,42499.74197
charge,120,401.78,34.3,42.8,42499.74197,42499.74197
trip,0,81.68,42.8,29.2,42499.74197,42558.32906
trip,0,39.54,29.2,23.0,42558.32906,42582.86895
charge,DC Charging,39.45,23.0,43.2,42582.86895,42582.86895
trip,0,79.13,43.2,28.4,42582.86895,42652.15047
trip,0,32.44,28.4,26.1,42652.15047,42671.77761
charge,120,705.25,26.1,40.0,42671.77761,42671.77761
trip,0,251.76,40.0,38.1,42671.77761,42698.57495
charge,120,444.27,38.1,47.5,42698.57495,42698.57495
trip,0,13.4,47.5,45.6,42698.57495,42707.78658
charge,DC Charging,34.34,45.6,69.2,42707.78658,42707.78658
trip,0,62.82,69.2,57.1,42707.78658,42764.10733
trip,0,13.32,57.1,55.5,42764.10733,42775.3759
trip,0,11.95,55.5,54.2,42775.3759,42782.14936
trip,0,45.22,54.2,55.1,42782.14936,42788.97843
trip,0,98.44,55.1,54.3,42788.97843,42803.78128
charge,120,616.36,54.3,71.0,42803.78128,42803.78128
trip,0,36.82,71.0,67.1,42803.78128,42829.6696
trip,0,10.27,67.1,65.9,42829.6696,42837.80972
trip,0,12.79,65.9,63.7,42837.80972,42846.99249
charge,120,373.97,63.7,75.1,42846.99249,42846.99249
trip,0,30.56,75.1,72.3,42846.99249,42866.74659
charge,120,275.44,72.3,80.2,42866.74659,42866.74659
trip,0,43.74,80.2,73.7,42866.74659,42898.18142
charge,240,44.41,73.7,83.5,42898.18142,42898.18142
trip,0,28.44,83.5,80.7,42898.18142,42916.57842
charge,120,350.39,80.7,93.0,42916.57842,42916.57842
trip,0,82.53,93.0,84.3,42916.57842,42953.11636
trip,0,90.15,84.3,74.5,42953.11636,43006.30144
trip,0,60.11,74.5,68.2,43006.30144,43040.06102
trip,0,122.58,68.2,49.0,43040.06102,43138.30506
trip,0,26.05,49.0,46.2,43138.30506,43159.05523
trip,0,24.33,46.2,43.9,43159.05523,43180.56035
trip,0,30.3,43.9,38.1,43180.56035,43207.6833
trip,0,26.48,38.1,34.1,43207.6833,43224.50777
charge,DC Charging,40.21,34.1,65.2,43224.50777,43224.50777
trip,0,26.81,65.2,62.4,43224.50777,43244.97904
trip,0,115.92,62.4,45.1,43244.97904,43328.50419
trip,0,25.81,45.1,42.8,43328.50419,43341.61965
charge,120,972.67,42.8,61.6,43341.61965,43341.61965
trip,0,101.8,61.6,50.1,43341.61965,43402.91689
charge,120,229.16,50.1,52.6,43402.91689,43402.91689
trip,0,23.13,52.6,50.1,43402.91689,43414.92888
trip,0,45.91,50.1,42.0,43414.92888,43455.44834
charge,DC Charging,46.17,42.0,76.1,43455.44834,43455.44834
trip,0,18.21,76.1,73.4,43455.44834,43467.34621
trip,0,127.17,73.4,52.2,43467.34621,43569.6185
trip,0,167.24,52.2,31.5,43569.6185,43687.57141
trip,0,36.18,31.5,27.6,43687.57141,43713.61944
trip,0,11.54,27.6,26.3,43713.61944,43723.85138
trip,0,15.06,26.3,24.9,43723.85138,43730.18515
trip,0,11.97,24.9,23.3,43730.18515,43739.79365
trip,0,13.33,23.3,21.9,43739.79365,43751.08795
trip,0,10.04,21.9,19.3,43751.08795,43759.66506
charge,DC Charging,35.96,19.3,39.9,43759.66506,43759.66506
trip,0,95.92,39.9,35.3,43759.66506,43784.17953
charge,DC Charging,88.74,35.3,61.8,43784.17953,43784.17953
trip,0,57.32,61.8,54.4,43784.17953,43823.1383
trip,0,56.25,54.4,48.1,43823.1383,43848.76524
charge,120,76.04,48.1,52.3,43848.76524,43848.76524
trip,0,12.16,52.3,50.0,43848.76524,43857.97761
trip,0,15.98,50.0,48.4,43857.97761,43869.79414
trip,0,8.76,48.4,46.7,43869.79414,43877.16045
trip,0,21.57,46.7,46.4,43877.16045,43882.36085
trip,0,11.16,46.4,44.9,43882.36085,43891.37726
trip,0,12.85,44.9,42.6,43891.37726,43902.01021
trip,0,91.64,42.6,32.0,43902.01021,43950.54916
charge,120,1878.18,32.0,72.8,43950.54916,43950.54916
trip,0,51.9,72.8,65.7,43950.54916,43983.40552
trip,0,179.8,65.7,40.9,43983.40552,44110.03262
charge,120,823.78,40.9,57.0,44110.03262,44110.03262
trip,0,49.53,57.0,48.4,44110.03262,44149.74866
trip,0,9.31,48.4,47.2,44149.74866,44158.17861
trip,0,26.9,47.2,43.5,44158.17861,44182.21218
charge,DC Charging,90.89,43.5,95.6,44182.21218,44182.21218
trip,0,182.6,95.6,75.6,44182.21218,44278.86287
trip,0,91.72,75.6,67.0,44278.86287,44323.34855
trip,0,152.01,67.0,49.3,44323.34855,44420.6928
trip,0,98.47,49.3,46.9,44420.6928,44438.15146
charge,240,78.03,46.9,55.1,44438.15146,44438.15146
trip,0,82.48,55.1,45.0,44438.15146,44481.70304
charge,120,792.39,45.0,63.1,44481.70304,44481.70304
trip,0,411.57,63.1,49.0,44481.70304,44559.20486
trip,0,47.45,49.0,45.1,44559.20486,44577.53939
trip,0,24.78,45.1,43.1,44577.53939,44594.20466
charge,120,66.73,43.1,48.5,44594.20466,44594.20466
trip,0,29.94,48.5,44.8,44594.20466,44616.46023
trip,0,20.47,44.8,42.8,44616.46023,44630.11095
trip,0,13.54,42.8,41.3,44630.11095,44641.18193
trip,0,11.7,41.3,39.7,44641.18193,44650.71888
trip,0,37.12,39.7,34.7,44650.71888,44681.54676
trip,0,17.65,34.7,32.6,44681.54676,44696.21185
trip,0,135.03,32.6,7.5,44696.21185,44823.20453
charge,DC Charging,34.35,7.5,38.8,44823.20453,44823.20453
trip,0,29.83,38.8,33.1,44823.20453,44850.24524
charge,120,174.54,33.1,42.5,44850.24524,44850.24524
trip,0,40.68,42.5,36.4,44850.24524,44880.22245
trip,0,112.81,36.4,17.1,44880.22245,44977.05335
charge,240,34.81,17.1,31.5,44977.05335,44977.05335
trip,0,128.7,31.5,19.9,44977.05335,45031.54058
trip,0,23.84,19.9,17.2,45031.54058,45046.35243
trip,0,16.23,17.2,15.6,45046.35243,45053.21648
trip,0,10.65,15.6,13.8,45053.21648,45061.79741
trip,0,31.71,13.8,10.6,45061.79741,45079.36561
trip,0,26.58,10.6,8.4,45079.36561,45097.00216
charge,DC Charging,99.59,8.4,40.9,45097.00216,45097.00216
trip,0,172.99,40.9,24.5,45097.00216,45180.4018
trip,0,14.42,24.5,22.4,45180.4018,45191.89069
trip,0,36.11,22.4,15.6,45191.89069,45223.11538
charge,DC Charging,89.81,15.6,67.6,45223.11538,45223.11538
trip,0,40.88,67.6,63.0,45223.11538,45249.34353
charge,240,97.35,63.0,76.0,45249.34353,45249.34353
trip,0,78.65,76.0,64.8,45249.34353,45300.04428
trip,0,27.23,64.8,63.9,45300.04428,45308.50912
charge,120,647.9,63.9,77.3,45308.50912,45308.50912
trip,0,17.64,77.3,75.0,45308.50912,45319.26382
charge,120,103.43,75.0,77.7,45319.26382,45319.26382
trip,0,90.56,77.7,60.7,45319.26382,45397.65962
charge,DC Charging,61.62,60.7,82.5,45397.65962,45397.65962
trip,0,162.48,82.5,67.3,45397.65962,45477.32336
charge,120,121.11,67.3,70.6,45477.32336,45477.32336
trip,0,21.89,70.6,67.4,45477.32336,45487.40827
charge,120,83.64,67.4,72.7,45487.40827,45487.40827
trip,0,87.84,72.7,57.5,45487.40827,45553.26883
trip,0,11.51,57.5,55.1,45553.26883,45562.5026
trip,0,56.84,55.1,44.3,45562.5026,45609.20254
charge,120,294.52,44.3,54.8,45609.20254,45609.20254
trip,0,19.34,54.8,53.3,45609.20254,45620.0401
charge,120,409.61,53.3,61.6,45620.0401,45620.0401
trip,0,72.42,61.6,59.2,45620.0401,45639.44695
charge,120,434.59,59.2,69.7,45639.44695,45639.44695
trip,0,44.93,69.7,67.5,45639.44695,45653.82426
trip,0,13.03,67.5,65.6,45653.82426,45662.58912
trip,0,79.26,65.6,55.0,45662.58912,45708.0924
charge,120,143.17,55.0,59.4,45708.0924,45708.0924
